Employee_ID,First_Name,Last_Name,Gender,Department,Location,Hire_Date,Exit_Date,Status,Salary,Engagement_Score,Performance_Rating,Tenure_Years,Risk_Score
100268,Elizabeth,Robertson,Male,HR,Germany,2021-06-09,,Active,793048,2.89,1,4.68,0.42
100269,Tina,Graham,Male,Finance,UK,2021-05-03,,Active,626995,2.83,1,4.78,0.43
100270,Rachael,Sanders,Male,IT,Singapore,2021-11-08,2022-07-16,Resigned,1847324,3.64,4,4.27,0.27
100271,Frank,Phillips,Female,HR,USA,2021-06-23,,Active,1257360,3.62,4,4.64,0.28
100272,Melanie,Foley,Female,Marketing,Germany,2021-10-10,2022-01-24,Terminated,574372,3.83,4,4.35,0.23
100273,Edgar,Bean,Male,Operations,UK,2021-07-27,,Active,955392,3.5,2,4.55,0.3
100274,Brianna,Barnett,Female,Marketing,UK,2021-04-14,,Active,1004035,2.77,1,4.84,0.45
100275,Eric,Graves,Female,Sales,Singapore,2021-04-17,,Active,1049517,4.7,4,4.83,0.06
100276,Samantha,Conner,Male,Sales,UK,2021-12-30,,Active,1046372,3.72,1,4.12,0.26
100277,Matthew,Harris,Female,Sales,India,2021-07-17,,Active,1132653,3.98,1,4.58,0.2
100278,Ruben,Wolf,Female,Finance,UK,2021-08-31,,Active,603457,3.71,2,4.45,0.26
100279,Alexandria,Page,Male,Sales,Germany,2021-11-05,,Active,466332,3.44,3,4.27,0.31
100280,Alexander,Coleman,Female,HR,UK,2021-08-07,,Active,952544,3.32,3,4.52,0.34
100281,Rebecca,Faulkner,Female,Marketing,Singapore,2021-07-02,,Active,1081320,3.71,2,4.62,0.26
100282,Erika,Steele,Female,IT,Singapore,2021-08-28,,Active,1482698,3.33,2,4.46,0.33
100283,Dale,Snow,Female,Operations,India,2021-10-01,,Active,1021038,3.58,4,4.37,0.28
100284,Amanda,Smith,Male,Marketing,USA,2021-07-15,,Active,760649,4.22,3,4.58,0.16
100285,Zachary,Black,Male,Sales,Singapore,2021-06-15,,Active,1183907,4.77,4,4.67,0.05
100286,Shawn,Williams,Male,Marketing,Singapore,2021-10-16,,Active,1026001,3.94,1,4.33,0.21
100287,Jorge,Smith,Male,Marketing,Singapore,2021-05-30,,Active,1156835,3.95,3,4.71,0.21
100288,Timothy,Gonzalez,Male,Finance,India,2021-09-06,,Active,1588020,4.32,5,4.44,0.14
100289,William,Reyes,Male,HR,Germany,2021-10-06,,Active,598890,3.78,1,4.36,0.24
100290,Carl,Jackson,Female,Marketing,India,2021-09-14,,Active,610605,4.9,5,4.42,0.02
100291,Elizabeth,Blankenship,Male,Finance,India,2021-12-04,,Active,1225993,4.36,5,4.19,0.13
100292,Joshua,Oneal,Male,Finance,Germany,2021-02-05,2023-03-20,Terminated,1110113,3.88,2,5.02,0.22
100293,Tonya,Phillips,Female,IT,Singapore,2021-12-09,,Active,1172412,3.69,3,4.18,0.26
100294,Jacqueline,Williams,Female,Marketing,USA,2021-12-15,,Active,1257334,3.14,5,4.16,0.37
100295,Jaime,Meadows,Female,Finance,India,2021-05-17,,Active,1433448,2.89,3,4.75,0.42
100296,Amber,Cook,Female,Marketing,India,2021-03-24,,Active,490424,2.47,1,4.89,0.51
100297,Morgan,Anderson,Male,Finance,UK,2021-10-06,,Active,1473550,4.93,4,4.36,0.01
100298,Anthony,Joseph,Female,IT,Singapore,2021-12-16,,Active,1343224,2.63,3,4.16,0.47
100299,Melody,Chambers,Male,Finance,Singapore,2021-01-07,,Active,671428,3.3,1,5.1,0.34
100300,Elizabeth,Parker,Male,Operations,Singapore,2021-10-09,,Active,350719,2.04,2,4.35,0.59
100301,Brandon,Guerrero,Male,Marketing,USA,2021-11-27,,Active,403661,3.82,1,4.21,0.24
100302,Mark,Hardin,Male,Marketing,Germany,2021-09-19,,Active,1229671,2.36,1,4.4,0.53
100303,John,Moreno,Female,Operations,USA,2021-11-18,,Active,780246,4.75,5,4.24,0.05
100304,Kristen,Ross,Male,Sales,USA,2021-05-02,,Active,1050142,3.13,5,4.79,0.37
100305,Aaron,Lopez,Female,HR,Germany,2021-07-06,,Active,741978,4.4,4,4.61,0.12
100306,Nathaniel,Gonzales,Male,Marketing,UK,2021-11-18,,Active,966838,2.06,1,4.24,0.59
100307,Robert,Brown,Male,IT,Germany,2021-09-27,,Active,864124,4.11,5,4.38,0.18
100308,Linda,Hines,Female,IT,USA,2021-04-24,,Active,1002920,3.88,4,4.81,0.22
100309,Janice,Perez,Male,IT,Germany,2021-02-10,,Active,2010504,3.06,4,5.01,0.39
100310,Anthony,Barker,Female,Sales,UK,2021-08-28,,Active,1580700,4.03,4,4.46,0.19
100311,Tiffany,Holmes,Female,Finance,Germany,2021-10-17,2022-08-10,Terminated,779949,2.93,3,4.33,0.41
100312,Julia,Little,Female,IT,Singapore,2021-06-04,2021-09-25,Terminated,1455490,2.35,2,4.7,0.53
100313,James,Moss,Female,Sales,Germany,2021-10-01,,Active,1332334,4.88,4,4.37,0.02
100314,Jared,Hart,Male,Marketing,India,2021-06-07,,Active,784026,3.81,5,4.69,0.24
100315,James,Wilson,Female,Marketing,India,2021-07-17,,Active,1599725,4.58,5,4.58,0.08
100316,John,Medina,Female,Operations,Singapore,2021-02-17,,Active,913313,3.7,3,4.99,0.26
100317,Alexandra,Fleming,Female,Finance,India,2021-02-24,2023-07-25,Resigned,590655,2.63,2,4.97,0.47
100318,Kim,Jones,Male,HR,UK,2021-09-23,2023-08-25,Resigned,366612,2.72,1,4.39,0.46
100319,Douglas,Little,Male,Marketing,Singapore,2021-11-22,,Active,1249503,4.43,5,4.23,0.11
100320,Ashley,Jones,Female,Sales,UK,2021-04-14,,Active,1227594,3.68,1,4.84,0.26
100321,Erica,Stone,Male,HR,Singapore,2021-06-25,,Active,1200206,3.1,5,4.64,0.38
100322,Melissa,Tyler,Male,Marketing,UK,2021-07-05,,Active,880601,4.03,3,4.61,0.19
100323,Thomas,Davis,Female,IT,Germany,2021-05-19,2022-08-03,Terminated,852489,4.01,4,4.74,0.2
100324,Mark,Miller,Female,Operations,USA,2021-10-13,,Active,1161060,3.22,5,4.34,0.36
100325,Julie,Alexander,Female,HR,USA,2021-05-25,,Active,1011609,3.29,3,4.72,0.34
100326,Carolyn,Wilson,Female,HR,UK,2021-02-10,2022-06-21,Resigned,1153159,2.94,3,5.01,0.41
100327,Tonya,Brown,Male,Sales,Germany,2021-04-22,,Active,797958,3.72,1,4.81,0.26
100328,Jennifer,Rodriguez,Male,Operations,India,2021-06-12,,Active,980973,3.72,2,4.67,0.26
100329,Christine,Stephens,Male,IT,Germany,2021-11-13,,Active,983385,3.66,1,4.25,0.27
100330,Nicholas,Rodriguez,Female,Marketing,India,2021-10-20,,Active,471476,3.41,4,4.32,0.32
100331,Jamie,Reese,Male,IT,India,2021-01-14,,Active,1194068,3.23,3,5.08,0.35
100332,James,Anderson,Female,Marketing,UK,2021-09-01,,Active,725332,2.47,1,4.45,0.51
100333,Troy,Baker,Male,HR,USA,2021-09-16,,Active,473845,3.47,2,4.41,0.31
100334,Sheryl,Davis,Female,Marketing,UK,2021-06-14,,Active,983974,4.26,4,4.67,0.15
100335,Curtis,Roberts,Male,Finance,USA,2021-11-18,2024-01-29,Terminated,1207141,2.04,2,4.24,0.59
100336,Jonathan,Garcia,Female,Marketing,USA,2021-09-08,,Active,1592881,4.05,4,4.43,0.19
100337,Daniel,Casey,Male,Finance,India,2021-02-09,,Active,589411,3.85,1,5.01,0.23
100338,Alison,Williams,Male,Operations,USA,2021-10-12,,Active,417697,3.56,4,4.34,0.29
100339,Sarah,Bailey,Male,Sales,Germany,2021-10-15,,Active,505378,3.97,3,4.33,0.21
100340,Eric,Anderson,Male,Marketing,Singapore,2021-08-06,2023-10-06,Resigned,908104,4.86,5,4.52,0.03
100341,Lucas,Robinson,Male,Marketing,USA,2021-03-15,,Active,405140,2.76,3,4.92,0.45
100342,Victoria,Henderson,Female,Marketing,USA,2021-12-18,,Active,413730,2.69,1,4.16,0.46
100343,Martin,Kim,Female,HR,Germany,2021-05-07,,Active,1055918,3.54,4,4.77,0.29
100344,Drew,Keller,Female,IT,Singapore,2021-09-16,,Active,886238,3.53,2,4.41,0.29
100345,Steve,Fleming,Female,Marketing,Singapore,2021-02-06,,Active,693217,3.23,3,5.02,0.35
100346,James,Johnson,Male,Finance,India,2021-12-02,,Active,689324,3.75,5,4.2,0.25
100347,Lauren,Wong,Female,Operations,India,2021-01-12,,Active,1042928,4.51,4,5.09,0.1
100348,David,Alexander,Male,Operations,USA,2021-03-21,2023-06-16,Terminated,804378,3.98,4,4.9,0.2
100349,Danielle,Harris,Female,Sales,Germany,2021-04-06,,Active,1692843,3.47,4,4.86,0.31
100350,Tamara,Hill,Male,HR,UK,2021-06-22,,Active,851805,3.71,1,4.65,0.26
100351,Gregory,Peters,Male,Sales,UK,2021-10-23,2022-11-19,Terminated,892332,3.45,4,4.31,0.31
100352,Stephanie,Kaiser,Male,HR,Singapore,2021-03-08,,Active,1054920,4.18,5,4.94,0.16
100353,Allison,Wright,Female,Sales,USA,2021-08-11,,Active,866105,3.97,4,4.51,0.21
100354,Christopher,Carpenter,Male,Operations,UK,2021-06-07,,Active,1088992,4.0,4,4.69,0.2
100355,Teresa,Carter,Male,Operations,Germany,2021-03-13,,Active,501131,3.94,3,4.92,0.21
100356,Cindy,Hays,Female,Finance,USA,2021-09-27,2023-09-21,Terminated,944977,3.83,1,4.38,0.23
100357,Maria,Henderson,Male,HR,India,2021-07-11,,Active,712733,3.47,1,4.59,0.31
100358,Patricia,Christian,Male,Sales,UK,2021-07-21,,Active,1511613,4.02,3,4.57,0.2
100359,Katherine,Craig,Female,HR,USA,2021-11-02,,Active,1261218,3.86,5,4.28,0.23
100360,Barry,Brandt,Male,HR,Germany,2021-07-05,,Active,838580,3.2,1,4.61,0.36
100361,Toni,Gilbert,Female,HR,India,2021-03-05,,Active,914532,3.76,3,4.95,0.25
100362,Beth,Wong,Female,Operations,India,2021-08-17,,Active,989240,3.8,3,4.49,0.24
100363,Christine,Young,Male,Sales,Singapore,2021-11-05,,Active,828098,4.0,3,4.27,0.2
100364,Ashley,Carpenter,Male,Operations,USA,2021-10-19,,Active,736828,3.52,4,4.32,0.3
100365,Connor,Hernandez,Male,Sales,Singapore,2021-06-04,,Active,916772,2.32,1,4.7,0.54
100366,Scott,Cole,Female,IT,Germany,2021-01-23,2022-03-14,Resigned,1449770,4.13,5,5.06,0.17
100367,Erica,Anthony,Female,HR,Singapore,2021-10-21,,Active,457129,2.53,3,4.32,0.49
100368,Anthony,Mcclure,Female,IT,Singapore,2021-01-31,,Active,807280,3.73,2,5.04,0.25
100369,Denise,Taylor,Male,HR,UK,2021-02-10,2021-08-22,Terminated,723123,2.19,1,5.01,0.56
100370,Heather,Martin,Male,HR,Germany,2021-07-11,,Active,776964,4.09,5,4.59,0.18
100371,Miranda,Carpenter,Female,Finance,UK,2021-01-17,,Active,917236,4.27,4,5.07,0.15
100372,Robert,Holland,Female,Operations,Germany,2021-12-30,2024-02-08,Resigned,997121,4.43,5,4.12,0.11
100373,David,Cooper,Male,HR,Singapore,2021-06-27,,Active,621526,3.61,4,4.63,0.28
100374,Sarah,Holmes,Female,Sales,USA,2021-02-13,,Active,1833241,4.19,4,5.0,0.16
100375,Rebecca,Ryan,Male,HR,Singapore,2021-11-24,,Active,959389,4.35,3,4.22,0.13
100376,Matthew,Johnson,Female,Sales,USA,2021-11-17,,Active,568676,2.81,1,4.24,0.44
100377,Stephanie,French,Male,Marketing,Singapore,2021-05-01,,Active,883574,3.91,3,4.79,0.22
100378,Lisa,Hudson,Female,Marketing,India,2021-03-28,,Active,978524,2.73,1,4.88,0.45
100379,John,Ingram,Male,Sales,UK,2021-01-24,,Active,821056,3.26,5,5.05,0.35
100380,Courtney,Russell,Female,HR,India,2021-05-26,,Active,532542,4.72,4,4.72,0.06
100381,Katie,Martin,Female,Operations,Singapore,2021-06-03,,Active,872110,2.18,2,4.7,0.56
100382,Melissa,Myers,Male,Operations,USA,2021-02-28,,Active,591164,4.0,1,4.96,0.2
100383,Gabriel,Cook,Female,Marketing,USA,2021-10-30,,Active,760417,4.04,5,4.29,0.19
100384,Kimberly,White,Female,Operations,Germany,2021-07-28,,Active,330959,2.74,2,4.55,0.45
100385,Kristin,Davis,Female,Sales,Germany,2021-09-11,,Active,705529,3.37,1,4.42,0.33
100386,Lynn,Collins,Female,Marketing,Singapore,2021-07-29,,Active,581034,2.92,3,4.55,0.42
100387,Kevin,Lucero,Male,Operations,India,2021-04-04,,Active,1229730,3.04,4,4.86,0.39
100388,Stephen,Hogan,Female,Operations,Germany,2021-07-03,,Active,1023090,3.92,3,4.62,0.22
100389,Nicholas,Pham,Female,Sales,UK,2021-12-28,,Active,733408,3.23,2,4.13,0.35
100390,William,Tucker,Male,HR,Germany,2021-02-28,,Active,860205,3.41,3,4.96,0.32
100391,Karen,Woodard,Male,Marketing,Singapore,2021-06-23,,Active,372542,2.35,1,4.64,0.53
100392,Evan,Ramos,Female,HR,Germany,2021-02-24,2023-04-17,Resigned,557901,3.51,5,4.97,0.3
100393,Ronnie,Bray,Male,Sales,UK,2021-01-01,,Active,1402459,2.85,2,5.12,0.43
100394,Matthew,Ray,Female,HR,UK,2021-12-02,,Active,1110017,4.87,5,4.2,0.03
100395,James,Daniels,Male,Finance,Germany,2021-08-25,,Active,523814,2.14,2,4.47,0.57
100396,Michelle,Mccormick,Female,HR,USA,2021-09-29,,Active,604103,2.99,3,4.38,0.4
100397,Christopher,White,Male,Finance,USA,2021-11-03,,Active,1387938,4.99,5,4.28,0.0
100398,Shannon,Diaz,Female,HR,UK,2021-05-30,,Active,1120659,2.8,3,4.71,0.44
100399,Austin,Simmons,Female,HR,India,2021-02-27,,Active,930959,3.87,5,4.96,0.23
100400,Travis,Jennings,Female,Finance,Singapore,2021-08-16,,Active,976290,3.5,1,4.5,0.3
100401,Heather,Luna,Female,IT,Germany,2021-08-08,,Active,1205168,2.12,1,4.52,0.58
100402,Gabriella,Lyons,Male,Operations,UK,2021-01-17,,Active,669972,4.05,5,5.07,0.19
100403,Justin,Wilkerson,Male,Finance,UK,2021-06-20,,Active,1132195,3.07,1,4.65,0.39
100404,Benjamin,Peterson,Female,Operations,USA,2021-01-16,,Active,940911,3.7,3,5.08,0.26
100405,Todd,Mendez,Male,Finance,Germany,2021-08-25,2021-11-28,Resigned,608833,3.51,5,4.47,0.3
100406,James,Williams,Female,Sales,Singapore,2021-05-17,,Active,1406042,4.81,5,4.75,0.04
100407,Theresa,Johnson,Female,Sales,Singapore,2021-11-17,,Active,1015408,3.11,5,4.24,0.38
100408,Margaret,Rodriguez,Male,Finance,UK,2021-08-18,,Active,739623,2.07,1,4.49,0.59
100409,Natasha,Brown,Male,Marketing,UK,2021-04-24,2023-10-10,Terminated,866230,2.13,2,4.81,0.57
100410,Matthew,Sexton,Male,Finance,USA,2021-09-16,,Active,812176,2.05,2,4.41,0.59
100411,Stephanie,Greene,Female,Marketing,India,2021-01-07,,Active,756116,4.15,5,5.1,0.17
100412,James,Wong,Male,IT,Singapore,2021-12-06,,Active,1485468,2.75,1,4.19,0.45
100413,Cheryl,Brown,Female,HR,UK,2021-12-12,,Active,770040,2.33,2,4.17,0.53
100414,Terri,Miller,Female,IT,UK,2021-08-25,2022-02-28,Resigned,969337,3.33,5,4.47,0.33
100415,Brandon,Mercer,Male,Operations,Germany,2021-12-08,,Active,544836,3.32,5,4.18,0.34
100416,Michael,Cruz,Male,Marketing,Germany,2021-05-03,,Active,1124186,3.84,2,4.78,0.23
100417,Robert,Bowen,Female,Sales,UK,2021-04-23,,Active,1027413,4.6,5,4.81,0.08
100418,Mark,Vincent,Female,Operations,Germany,2021-07-02,,Active,433525,3.5,3,4.62,0.3
100419,Claudia,Mccarty,Female,Marketing,UK,2021-01-26,,Active,1603082,3.64,5,5.05,0.27
100420,Gregory,Mitchell,Male,Sales,Germany,2021-11-25,,Active,1421025,3.31,4,4.22,0.34
100421,Brenda,Taylor,Female,Marketing,India,2021-08-02,,Active,1045175,4.02,5,4.53,0.2
100422,Rhonda,Owens,Male,Operations,UK,2021-09-04,,Active,982573,3.62,3,4.44,0.28
100423,Colleen,Hernandez,Female,Operations,India,2021-05-10,,Active,433506,3.81,5,4.76,0.24
100424,Adam,Evans,Female,Operations,USA,2021-11-06,,Active,443614,3.71,4,4.27,0.26
100425,Christine,Strickland,Male,HR,Singapore,2021-03-17,,Active,1109509,4.23,4,4.91,0.15
100426,Rhonda,Vazquez,Female,IT,Singapore,2021-12-03,,Active,1714071,4.75,4,4.2,0.05
100427,Angela,Costa,Female,HR,India,2021-05-18,,Active,1100815,2.72,3,4.74,0.46
100428,Colleen,Hunter,Male,HR,USA,2021-11-13,,Active,1065240,4.4,4,4.25,0.12
100429,Kendra,Robinson,Female,HR,Singapore,2021-11-22,,Active,1017304,4.34,5,4.23,0.13
100430,Autumn,Chapman,Male,Finance,India,2021-01-13,,Active,871130,4.35,3,5.08,0.13
100431,Lynn,Warner,Female,Sales,Singapore,2021-03-10,,Active,1103048,3.45,3,4.93,0.31
100432,Ronald,Campbell,Female,HR,India,2021-09-17,,Active,543311,3.58,2,4.41,0.28
100433,James,Navarro,Male,Sales,Singapore,2021-04-14,,Active,1087526,2.55,3,4.84,0.49
100434,Joseph,Brown,Female,Marketing,India,2021-04-12,,Active,578565,2.87,1,4.84,0.43
100435,Thomas,Castillo,Male,IT,India,2021-04-04,,Active,1146388,3.56,3,4.86,0.29
100436,Andrea,Bowers,Male,IT,India,2021-02-28,,Active,1318368,2.86,3,4.96,0.43
100437,Donald,Barnes,Male,Finance,India,2021-06-01,,Active,653310,4.53,4,4.7,0.09
100438,Michelle,Mullen,Male,IT,USA,2021-02-22,,Active,1588935,3.41,5,4.98,0.32
100439,James,Jones,Female,Marketing,India,2021-11-05,,Active,437107,3.74,3,4.27,0.25
100440,Christy,Morgan,Male,Operations,Singapore,2021-10-14,,Active,1053943,3.38,4,4.33,0.32
100441,Jeremy,Glenn,Male,Finance,Germany,2021-12-20,,Active,1515728,3.9,4,4.15,0.22
100442,Rachel,Gonzalez,Female,Finance,UK,2021-01-27,,Active,501169,3.6,1,5.05,0.28
100443,Melissa,Benson,Male,Marketing,USA,2021-01-28,,Active,1466138,4.92,5,5.04,0.02
100444,Susan,Davidson,Female,IT,Germany,2021-04-11,,Active,995237,3.1,3,4.84,0.38
100445,Henry,Davis,Female,Finance,Germany,2021-12-23,2023-12-19,Resigned,1371055,4.54,5,4.14,0.09
100446,Julie,Wilkinson,Male,Operations,Singapore,2021-09-28,,Active,725866,3.32,3,4.38,0.34
100447,Brett,Hines,Female,Finance,Germany,2021-01-28,2023-04-24,Resigned,1020735,3.16,2,5.04,0.37
100448,Albert,Porter,Male,IT,UK,2021-03-20,,Active,695526,4.68,4,4.9,0.06
100449,Denise,Roberts,Female,Marketing,UK,2021-01-30,,Active,1102232,4.35,3,5.04,0.13
100450,Robert,Torres,Male,Marketing,India,2021-06-07,,Active,1075446,3.4,1,4.69,0.32
100451,Timothy,Brown,Female,Operations,Singapore,2021-11-28,,Active,1119297,3.29,5,4.21,0.34
100452,Hunter,Jones,Male,IT,USA,2021-09-14,,Active,1354243,3.75,1,4.42,0.25
100453,Bradley,Dunn,Female,Finance,UK,2021-10-26,,Active,1344171,3.38,3,4.3,0.32
100454,Michael,Powell,Male,Operations,Singapore,2021-12-22,,Active,613653,2.55,3,4.15,0.49
100455,Kathryn,Gomez,Male,Sales,USA,2021-10-30,,Active,1100862,3.65,4,4.29,0.27
100456,Meghan,Perkins,Male,Finance,Singapore,2021-12-18,,Active,611759,4.11,3,4.16,0.18
100457,Benjamin,Butler,Female,IT,Germany,2021-03-05,,Active,677349,2.8,3,4.95,0.44
100458,Taylor,Contreras,Male,Sales,India,2021-12-08,,Active,744232,3.66,5,4.18,0.27
100459,Brian,Alexander,Male,Marketing,Germany,2021-12-10,,Active,1197817,3.28,1,4.18,0.34
100460,Ashley,Page,Female,Finance,Singapore,2021-09-08,2023-03-26,Terminated,900342,2.73,3,4.43,0.45
100461,Brian,Hill,Male,Finance,USA,2021-11-22,,Active,597445,4.28,3,4.23,0.14
100462,Laura,Thompson,Female,Finance,India,2021-01-12,,Active,1674395,3.22,4,5.09,0.36
100463,George,Marshall,Male,Finance,India,2021-10-11,,Active,1369717,2.83,3,4.34,0.43
100464,Rachel,Peterson,Female,Marketing,Germany,2021-01-27,,Active,882751,3.02,5,5.05,0.4
100465,Stephanie,Shah,Male,Operations,Singapore,2021-11-20,,Active,885409,3.63,4,4.23,0.27
100466,Kenneth,Hunt,Male,HR,Germany,2021-10-30,,Active,617366,3.01,4,4.29,0.4
100467,Edward,Crawford,Male,Operations,India,2021-11-11,,Active,732842,3.46,2,4.26,0.31
100468,Virginia,Cochran,Female,Sales,UK,2021-07-31,,Active,524077,3.23,4,4.54,0.35
100469,Tammy,Krueger,Female,HR,India,2021-05-25,,Active,1162800,4.25,5,4.72,0.15
100470,Dominique,Blankenship,Female,Sales,Germany,2021-11-10,,Active,1235673,2.95,1,4.26,0.41
100471,John,Collins,Female,HR,UK,2021-08-01,,Active,416887,3.3,1,4.54,0.34
100472,Madison,Simpson,Female,Sales,Singapore,2021-09-23,,Active,1178704,3.57,3,4.39,0.29
100473,Jennifer,Lee,Male,Operations,UK,2021-03-01,,Active,1023338,4.0,3,4.96,0.2
100474,Joseph,Mitchell,Female,Sales,India,2021-06-15,,Active,890795,3.21,5,4.67,0.36
100475,Nancy,Hoffman,Female,Operations,USA,2021-06-20,,Active,680376,3.56,1,4.65,0.29
100476,Angela,Wilson,Female,Sales,Germany,2021-09-06,,Active,1697854,4.36,4,4.44,0.13
100477,Dennis,Roberts,Female,IT,India,2021-01-27,,Active,1308826,4.7,4,5.05,0.06
100478,Eric,Freeman,Female,HR,USA,2021-04-01,,Active,935111,2.04,1,4.87,0.59
100479,Dennis,Blankenship,Male,IT,Germany,2021-05-14,,Active,835575,2.08,1,4.75,0.58
100480,Carla,Cummings,Male,Finance,Germany,2021-02-16,,Active,981384,3.24,2,4.99,0.35
100481,Madeline,Gillespie,Female,IT,Germany,2021-07-26,,Active,1774701,4.0,4,4.55,0.2
100482,Christian,Perez,Female,Operations,India,2021-05-08,,Active,648157,3.94,2,4.77,0.21
100483,Brian,Salazar,Female,Finance,Germany,2021-10-14,,Active,635715,3.6,2,4.33,0.28
100484,Lisa,Cole,Male,Finance,India,2021-07-30,,Active,789530,3.91,2,4.54,0.22
100485,Michael,Martin,Female,Operations,USA,2021-10-22,,Active,768010,2.79,1,4.31,0.44
100486,Kayla,Walls,Male,Sales,USA,2021-06-18,,Active,1532166,4.79,5,4.66,0.04
100487,Andrea,Alvarez,Male,Marketing,USA,2021-05-30,,Active,1456672,4.76,5,4.71,0.05
100488,Kristen,Huff,Female,HR,USA,2021-04-28,,Active,1329227,4.72,4,4.8,0.06
100489,Zachary,Martinez,Male,Operations,USA,2021-10-17,2024-03-16,Resigned,599811,3.58,3,4.33,0.28
100490,Mary,Kirk,Male,Marketing,UK,2021-11-13,,Active,1226148,3.67,4,4.25,0.27
100491,David,Sparks,Male,Marketing,Singapore,2021-11-25,,Active,403352,3.48,1,4.22,0.3
100492,Jesus,Arnold,Female,IT,Singapore,2021-08-27,,Active,1703693,4.52,4,4.47,0.1
100493,Katelyn,Davis,Male,Operations,UK,2021-08-04,,Active,843328,3.47,4,4.53,0.31
100494,Michael,Mahoney,Male,HR,India,2021-02-28,,Active,898836,3.11,4,4.96,0.38
100495,Christina,Houston,Female,Sales,Germany,2021-06-17,,Active,813098,3.45,3,4.66,0.31
100496,Haley,Lang,Female,Sales,USA,2021-11-23,,Active,1324214,2.94,2,4.22,0.41
100497,Monica,Sanchez,Female,Sales,Singapore,2021-06-18,,Active,495150,4.21,3,4.66,0.16
100498,Brian,Miller,Male,HR,USA,2021-05-17,,Active,899616,2.57,1,4.75,0.49
100499,Tonya,Reynolds,Male,HR,USA,2021-04-10,2023-03-08,Resigned,410229,3.76,1,4.85,0.25
100500,Jennifer,Gordon,Male,Marketing,USA,2021-03-25,,Active,1229166,2.88,1,4.89,0.42
100501,Deanna,Jennings,Female,IT,Singapore,2021-06-25,,Active,1921099,3.82,4,4.64,0.24
100502,Chelsea,Williams,Female,HR,Singapore,2021-09-27,,Active,765569,4.23,5,4.38,0.15
100503,Paul,Hill,Male,Sales,USA,2021-09-04,,Active,1410236,3.13,1,4.44,0.37
100504,Alexander,Johnson,Male,Sales,Singapore,2021-10-26,,Active,661516,4.69,5,4.3,0.06
100505,Carlos,Walters,Female,Marketing,UK,2021-05-30,,Active,797775,3.67,5,4.71,0.27
100506,Bobby,Phillips,Female,Finance,India,2021-01-10,,Active,1274940,2.5,1,5.09,0.5
100507,Javier,Walsh,Male,Marketing,Singapore,2021-07-12,,Active,1063198,3.92,1,4.59,0.22
100508,Christopher,Berry,Male,Operations,Singapore,2021-09-30,,Active,1212577,3.44,4,4.37,0.31
100509,Matthew,Miller,Male,Marketing,Germany,2021-06-02,,Active,1546592,4.1,5,4.7,0.18
100510,Mark,Wallace,Male,HR,UK,2021-06-13,2023-05-25,Terminated,589778,4.22,3,4.67,0.16
100511,Austin,Hensley,Male,Finance,UK,2021-03-07,,Active,1036794,3.95,1,4.94,0.21
100512,Renee,Newton,Female,Operations,Germany,2021-11-29,,Active,1018523,4.5,5,4.21,0.1
100513,Katherine,Logan,Female,IT,Germany,2021-08-30,,Active,1170748,3.94,4,4.46,0.21
100514,Sherri,Nichols,Female,IT,Germany,2021-06-12,,Active,857747,4.62,4,4.67,0.08
100515,Robert,Mcclure,Male,HR,India,2021-12-11,,Active,808003,4.18,5,4.18,0.16
100516,Anna,Fritz,Male,HR,Germany,2021-05-09,,Active,1170112,4.86,5,4.77,0.03
100517,Erin,Rivers,Male,Finance,USA,2021-05-04,,Active,1201451,3.54,5,4.78,0.29
100518,Paul,Edwards,Female,IT,USA,2021-01-23,,Active,827955,3.51,1,5.06,0.3
100519,Amber,Fowler,Female,IT,Singapore,2021-08-09,,Active,926180,3.67,2,4.52,0.27
100520,Michael,Brown,Male,IT,UK,2021-05-14,,Active,838197,3.93,3,4.75,0.21
100521,Janet,Myers,Male,HR,India,2021-09-17,,Active,789761,3.88,1,4.41,0.22
100522,Brittany,Mejia,Female,Sales,Singapore,2021-10-16,2023-01-08,Resigned,1412149,3.81,3,4.33,0.24
100523,Katherine,Howard,Male,Marketing,USA,2021-11-04,,Active,436709,3.54,2,4.28,0.29
100524,Melissa,Huffman,Female,Operations,Germany,2021-11-16,,Active,518626,3.76,3,4.24,0.25
100525,Mark,Mullins,Female,Sales,Singapore,2021-12-02,,Active,475623,3.26,1,4.2,0.35
100526,Richard,Brown,Male,Operations,USA,2021-10-15,,Active,771860,3.7,4,4.33,0.26
100527,Shelby,Nelson,Male,Marketing,Germany,2021-10-14,,Active,708863,3.6,4,4.33,0.28
100528,Kimberly,Delgado,Female,Finance,USA,2021-09-06,,Active,817965,2.72,3,4.44,0.46
